 Bit Depth        ROP   ROP m/hr        WOB        RPM     TORQUE        SPP    FLWpmps T GAS main   C1  main   C2  main   C3  main   iC4 main   nC4 main   iC5 main   nC5 main        CO2   H2S Atmo   H2S Unit 
        ft       mn/f      ft/hr       klbs        rpm      lb*ft        psi        gpm   Units_20        ppm        ppm        ppm        ppm        ppm        ppm        ppm          %        ppm        ppm 
    6139.0       0.60     100.16       11.9         99      11039       1913        549       79.4       4911        393        237        143        156        210        155      -0.02          0          0 
    6140.0       0.61      99.06       11.9        100      11407       1916        549       80.9       5106        393        249        150        167        223        169      -0.02          0          0 
    6141.0       0.62      96.71       12.3         98      11283       1916        549       82.7       5181        413        254        155        173        230        172      -0.02          0          0 
    6142.0       0.54     110.15       11.3        100      11981       1917        549       83.8       5264        418        254        156        173        230        177      -0.02          0          0 
    6143.0       0.61      99.04       11.8         98      11641       1920        549       85.2       5386        425        254        156        176        237        179      -0.02          0          0 
    6144.0       0.59     102.09       12.4        100      11728       1917        549       85.4       5386        425        254        156        176        237        179      -0.02          0          0 
    6145.0       0.55     108.97       11.3         99      11217       1918        549       85.7       5394        428        254        156        176        237        183      -0.02          0          0 
    6146.0       0.60      99.91       11.6         99      11660       1921        549       86.4       5394        428        258        155        172        234        183      -0.02          0          0 
    6147.0       0.58     104.02       12.5         99      11472       1921        549       85.6       5363        423        258        155        168        230        178      -0.02          0          0 
    6148.0       0.59     101.06       11.4         99      11662       1924        549       83.2       4908        374        239        147        167        228        172      -0.02          0          0 
    6149.0       0.61      98.53       11.0         99      11558       1920        549       80.1       4297        343        218        139        159        218        170      -0.02          0          0 
    6150.0       0.70      86.24       11.8         99      11859       1925        549       72.0       3144        262        175        119        132        194        143      -0.02          0          0 
    6151.0       0.69      87.51       12.0         99      11490       1926        549       66.6       3144        262        175        119        132        194        146      -0.02          0          0 
    6152.0       0.67      89.64       12.1         99      12175       1926        549       65.7       2150        178        146        108        122        185        143      -0.02          0          0 
    6153.0       0.70      85.84       12.1         98      11559       1928        549       64.8       2150        178        146        108        122        185        143      -0.02          0          0 
    6154.0       0.65      92.45       12.5        100      11481       1923        549       65.7       2342        192        146        102        115        174        141      -0.02          0          0 
    6155.0       0.69      87.51       12.4         99      11217       1923        549       67.2       2659        216        159        107        121        178        143      -0.02          0          0 
    6156.0       0.60     100.16       11.8         99      11460       1921        549       67.3       2800        226        160        107        121        178        143      -0.02          0          0 
    6157.0       0.63      96.00       12.5         99      11103       1927        549       67.8       2911        226        167        110        124        176        138      -0.02          0          0 
    6158.0       0.60     100.02       11.2         98      11135       1926        549       68.2       2911        226        167        110        124        176        138      -0.02          0          0 
    6159.0       0.59     101.35       11.0         99      11151       1929        549       67.9       2919        237        167        110        124        180        139      -0.02          0          0 
    6160.0       0.61      98.24       10.4         99      10886       1922        549       66.9       2919        237        166        109        124        180        139      -0.02          0          0 
    6161.0       0.62      97.45       11.5         99      10731       1923        549       66.9       2706        214        156        104        115        168        131      -0.02          0          0 
    6162.0       0.61      97.74       12.0         99      11340       1925        549       66.8       2756        225        158        104        117        168        131      -0.02          0          0 
    6163.0       0.64      93.48       11.1         99      11146       1922        549       64.8       2756        225        158        104        117        167        127      -0.02          0          0 
    6164.0       0.64      94.46       12.5         99      11342       1920        549       62.7       2483        189        143         93        107        155        119      -0.02          0          1 
    6165.0       0.63      95.26       10.7         99      11625       1923        549       59.9       2226        175        131         87         95        143        109      -0.02          0          1 
    6166.0       0.62      96.07       12.3         99      11215       1919        549       62.3       2123        176        127         82         93        134        105      -0.02          0          1 
    6167.0       0.71      84.53       12.7         99      11563       1914        549       64.6       2723        217        160        103        115        161        124      -0.02          0          1 
    6168.0       0.66      91.42       12.4         99      11459       1913        549       64.5       2712        214        156        102        118        167        128      -0.02          0          1 
    6169.0       0.65      91.89       11.5         99      11559       1917        549       63.1       2712        214        156        102        118        167        128      -0.02          0          0 
    6170.0       0.66      91.45       12.0         99      11179       1917        549       64.1       2752        217        157        101        116        160        125      -0.02          0          0 
    6171.0       0.62      96.99       11.2         99      11149       1911        549       66.5       3149        243        178        112        130        174        134      -0.02          0          0 
    6172.0       0.68      88.74       11.5         99      11042       1911        549       65.9       3149        243        178        112        130        174        134      -0.01          0          0 
    6173.0       0.68      88.14       11.7         99      11096       1913        549       51.4       1819        157        120         82         86        119         93       0.00          0          0 
    6174.0       0.63      95.17       12.3         99      11445       1913        549       49.7       2388        193        136         89         96        136        100      -0.02          0         -1 
    6175.0       0.65      91.64       13.1         99      11169       1906        549       51.9       2538        201        144         92        103        140        103      -0.02          0         -1 
    6176.0       0.60     100.84       10.6         99      10907       1911        549       53.1       2538        201        144         92        103        140        103      -0.02          0         -1 
    6177.0       0.66      91.03       11.1         99      11045       1910        549       54.4       2560        201        146         94        109        141        108      -0.02          0         -1 
    6178.0       0.61      98.53       11.5         99      11071       1912        549       54.2       2509        205        144         92        102        141        101      -0.02          0         -1 
    6179.0       0.68      88.20       11.3         99      11282       1907        549       54.3       2509        205        144         92        102        144        106      -0.02          0         -1 
    6180.0       0.66      90.47       12.6         99      10999       1907        549       55.2       2348        181        139         90        108        144        106      -0.02          0         -1 
    6181.0       0.65      92.00       10.4         99      10773       1909        549       55.5       2433        191        142         94        108        145        108      -0.02          0         -1 
    6182.0       0.68      88.35       11.2         99      11281       1901        549       57.4       2663        199        145         95        106        145        108      -0.02          0         -1 
    6183.0       0.63      95.21       10.9         99      10994       1903        549       58.7       2952        225        151         95        106        143        108      -0.02          0         -1 
    6184.0       0.61      97.88       11.8         99      10730       1902        549       59.8       2952        225        151         95        106        142        107      -0.02          0         -1 
    6185.0       0.63      95.21       12.2         99      10947       1902        549       63.2       3239        240        163         94        109        144        109      -0.02          0         -1 
    6186.0       0.64      94.41       11.9         99      10510       1899        549       64.1       3783        285        184        110        118        158        117      -0.02          0         -1 
    6187.0       0.59     102.34       12.6         99      10857       1898        549       62.3       3783        285        184        110        118        158        117      -0.02          0         -1 
    6188.0       0.66      90.76       12.1         99      11039       1900        549       62.1       3478        260        167        100        112        149        116      -0.02          0         -1 
    6189.0       0.78      77.14       12.7         99      10551       1898        549       60.5       3273        246        164         98        112        149        116      -0.02          0         -1 
    6190.0       0.66      90.58       12.8         99      10753       1894        549       58.0       2996        224        155         96        109        139        105      -0.02          0         -1 
    6191.0       0.78      77.09       12.0         99      11016       1893        549       56.2       2536        193        140         89        103        142        102      -0.02          0         -1 
    6192.0       0.66      90.65       11.8         99      11130       1899        549       55.7       2477        193        140         89        103        142        103      -0.02          0         -1 
    6193.0       0.73      81.86       12.8         99      11110       1900        549       54.6       2187        168        128         86         97        132        104      -0.02          0         -1 
    6194.0       0.70      86.27       12.5         99      10943       1894        549       53.7       2171        165        126         86         95        132        104      -0.02          0         -1 
    6195.0       0.63      94.49       12.2         99      11111       1894        549       53.3       2040        159        120         81         94        131         98      -0.02          0         -1 
    6196.0       0.64      93.63       12.2         99      11289       1898        549       52.5       2040        154        120         81         94        131         94      -0.02          0         -1 
    6197.0       0.72      82.91       11.7         99      11114       1901        549       51.5       1873        149        114         78         91        127         99      -0.02          0         -1 
    6198.0       0.72      83.81       11.7         99      11280       1894        549       51.4       1834        149        113         78         91        125         99      -0.02          0         -1 
    6199.0       0.74      80.60       11.9         99      10982       1897        549       51.5       1800        142        112         77         90        123         97      -0.02          0         -1 
    6200.0       0.70      86.27       12.5         99      10943       1894        549       51.0       1789        140        110         75         86        120         93      -0.02          0         -1 
    6201.0       0.76      78.97       12.7         99      10538       1892        549       51.0       1789        140        110         75         86        120         93      -0.02          0         -1 
    6202.0       0.64      93.62       11.6         99      11080       1890        549       47.0       1439        111         93         70         82        117         93      -0.02          0         -1 
    6203.0       0.65      92.30       11.1         99      10931       1893        549       46.5       1217        101         90         66         79        117         89      -0.02          0         -1 
    6204.0       0.65      91.66       10.4         99      11195       1891        549       57.5       1686        148        139        106        119        165        115      -0.02          0         -1 
    6205.0       0.61      98.87       11.3         99      11624       1891        549       63.5       2177        211        214        179        203        261        189      -0.02          0         -1 
    6206.0       0.62      96.90       11.6         99      11308       1885        549       63.9       2186        211        214        179        203        261        189      -0.02          0         -1 
    6207.0       0.64      93.14       12.1         99      11280       1889        549       61.9       2186        192        187        152        172        233        172      -0.02          0         -1 
    6208.0       0.62      97.36       11.4         99      11381       1890        549       56.4       1869        147        132        101        114        165        130      -0.02          0         -1 
    6209.0       0.62      97.55       10.8         99      10899       1887        549       52.3       1869        147        132        101        114        165        130      -0.02          0         -1 
    6210.0       0.63      95.97       12.0         99      11229       1886        549       49.6       1439        111         93         70         82        117         93      -0.02          0         -1 
    6211.0       0.63      95.45       11.7         99      11087       1888        549       47.0       1439        111         93         70         82        117         93      -0.02          0         -1 
    6212.0       0.71      84.60       11.8         99      10849       1890        549       46.4       1291        104         89         69         82        120         95      -0.02          0         -1 
    6213.0       0.73      82.64       11.4         99      10708       1886        549       46.1       1266        102         89         69         82        120         95      -0.02          0         -1 
    6214.0       0.69      86.87       11.8         99      10823       1889        549       46.0       1146         92         87         65         81        119         89      -0.02          0         -1 
    6215.0       0.69      86.56       11.1         99      10740       1890        549       41.8       1011         86         79         65         79        116         89      -0.02          0         -1 
    6216.0       0.74      80.76       12.0         99      10651       1890        549       41.7        993         82         79         65         79        116         89      -0.02          0         -1 
    6217.0       0.82      72.76       11.4         99      10377       1889        549       42.5       1039         86         80         67         77        120         91      -0.02          0         -1 
    6218.0       0.71      84.08       11.8         99      10370       1890        549       43.5       1091         89         86         69         82        124         96      -0.02          0         -1 
    6219.0       0.73      82.64       11.0         99      10667       1887        549       43.7       1141         89         86         69         82        124         96      -0.02          0         -1 
    6220.0       0.74      80.87       12.3         99      10592       1891        549       45.7       1141         86         83         68         78        118         92      -0.02          0         -1 
    6221.0       0.66      90.89       10.2         99      11070       1895        549       46.9       1474        106         96         74         87        126        101      -0.02          0         -1 
    6222.0       0.70      86.22       12.0         99      11075       1895        549       48.5       1474        106         96         74         87        126        101      -0.02          0         -1 
    6223.0       0.66      91.07       10.7         99      10813       1893        549       49.8       1814        132        102         76         87        126        101      -0.02          0         -1 
    6224.0       0.70      85.48        9.8         99      10772       1898        549       51.4       2115        158        113         80         93        133        103      -0.02          0         -1 
    6225.0       0.63      94.88       11.0         99      11140       1901        549       52.9       2352        176        118         84         97        137        103      -0.02          0         -1 
    6226.0       0.64      94.25       11.6         99      10949       1900        549       53.9       2352        176        118         84         97        137        102      -0.02          0         -1 
    6227.0       0.64      93.06       11.1        100      11084       1899        549       54.6       2569        190        126         84         97        137        102      -0.02          0         -1 
    6228.0       0.64      93.06       11.5         99      10795       1903        549       57.0       2765        207        126         83         97        135        105      -0.02          0         -1 
    6229.0       0.66      91.32       11.3         99      10744       1905        549       58.6       3174        232        147         91        102        142        106      -0.02          0         -1 
    6230.0       0.61      98.24       11.5        100      10999       1905        549       59.4       3355        248        151         95        109        150        114      -0.02          0         -1 
    6231.0       0.63      94.72       11.2         99      10777       1908        549       59.4       3355        248        151         95        109        150        114      -0.02          0         -1 
    6232.0       0.67      89.41       11.8         99      10624       1910        549       60.1       3267        243        153         97        111        151        119      -0.02          0         -1 
    6233.0       0.62      96.01       10.4        100      10938       1908        549       59.8       3267        232        153         97        111        151        119      -0.02          0         -1 
    6234.0       0.72      83.53       11.6         99      11310       1909        549       58.6       3017        230        141         92        105        145        112      -0.02          0         -1 
    6235.0       0.66      90.67       11.3         99      11206       1914        549       58.3       3004        225        136         90        105        141        111      -0.02          0         -1 
    6236.0       0.61      98.53       11.0        100      11181       1916        549       58.4       2973        215        140         88        104        139        106      -0.02          0         -1 
    6237.0       0.61      98.24       11.4         98      11033       1914        549       58.3       2973        219        140         88        104        146        108      -0.02          0         -1 
    6238.0       0.58     103.04       12.7         99      11280       1920        549       58.3       2957        220        138         89        103        146        108      -0.02          0         -1 
    6239.0       0.62      97.07       11.8         99      11226       1921        549       59.0       2966        220        139         92        103        144        111      -0.02          0         -1 
    6240.0       0.62      97.08       11.3         98      11106       1920        549       59.3       3048        226        143         92        103        145        111      -0.02          0         -1 
    6241.0       0.64      93.61       12.0        100      11054       1921        549       59.9       3048        226        143         89        103        145        105      -0.02          0         -1 
    6242.0       0.58     103.03       11.9         99      10915       1927        549       61.1       3181        239        147         91        108        148        108      -0.02          0         -1 
    6243.0       0.59     102.09       13.2         99      11078       1921        549       63.2       3406        245        150         92        108        148        108      -0.02          0         -1 
    6244.0       0.57     106.03       14.1         99      10755       1920        549       63.3       3618        263        156         96        106        149        114      -0.02          0         -1 
    6245.0       0.58     103.04       12.8         98      10708       1919        549       62.7       3618        263        156         96        106        149        114      -0.02          0         -1 
    6246.0       0.54     105.56       13.5         99      10983       1923        549       65.1       3865        281        166        102        114        156        117      -0.02          0         -1 
    6247.0       0.57     105.01       13.0         99      10832       1925        549       65.4       3865        281        166        102        114        156        117      -0.02          0         -1 
    6248.0       0.59     101.96       11.3         99      11056       1926        549       65.2       3770        273        166        102        115        158        116      -0.02          0         -1 
    6249.0       0.58     104.02       13.6         99      11219       1923        549       64.5       3770        273        166        102        115        158        116      -0.02          0         -1 
    6250.0       0.56     106.99       13.4         99      10910       1928        549       62.9       3661        267        158         98        113        152        115      -0.02          0         -1 
    6251.0       0.62      96.76       13.8         99      10989       1929        549       60.3       3149        224        139         86         99        139        103      -0.02          0         -1 
    6252.0       0.61      97.79       14.4         99      10734       1925        549       60.1       3148        224        138         84         97        134        104      -0.02          0         -1 
    6253.0       0.66      90.36       14.6         99      10898       1926        549       65.8       3326        241        146         91        100        140        104      -0.02          0         -1 
    6254.0       0.60      99.61       13.5         99      11200       1928        549       66.1       4028        287        175        103        119        154        120      -0.02          0         -1 
    6255.0       0.62      96.95       13.2         99      10789       1924        549       65.7       4028        287        175        103        119        154        120      -0.02          0         -1 
    6256.0       0.63      95.12       12.9        100      11018       1924        549       66.2       4094        291        172        102        117        153        113      -0.02          0         -1 
    6257.0       0.57     105.32       11.9         98      11093       1925        549       67.2       4094        291        172        102        117        153        113      -0.02          0         -1 
    6258.0       0.61      98.83       12.7         99      10986       1928        549       68.0       4186        301        180        107        120        163        119      -0.02          0         -1 
    6259.0       0.57     105.41       12.1         99      11342       1930        549       67.3       4186        301        180        107        120        163        119      -0.01          0         -1 
    6260.0       0.59     102.35       13.1         99      11020       1924        549       59.1       3833        277        166        101        112        152        115      -0.01          0         -1 
    6261.0       0.66      90.43       12.5        100      11041       1929        549       47.2       1583        122         80         52         55         76         66       0.00          0         -1 
    6262.0       0.61      97.84       13.0         98      11086       1929        549       52.3       3061        227        134         83         91        127         98      -0.02          0         -1 
    6263.0       0.60     100.56       13.0        100      11139       1924        549       53.6       3415        245        146         89         97        138         98      -0.02          0         -1 
    6264.0       0.57     104.73       10.7         99      11161       1926        549       53.8       3415        245        146         89         97        138        100      -0.02          0         -1 
    6265.0       0.64      93.64       12.0         98      11002       1929        549       54.0       3129        214        137         84         97        130        100      -0.02          0          0 
    6266.0       0.64      94.29       11.5        100      11256       1928        549       54.2       3041        202        134         82         96        130        100      -0.02          0          0 
    6267.0       0.61      98.67       10.7         98      10989       1925        549       51.6       2711        192        122         76         84        122         91      -0.02          0          0 
    6268.0       0.66      90.36       10.1         99      11280       1927        549       49.3       2270        161        102         66         76        111         82      -0.02          0          0 
    6269.0       0.59     101.50        9.6        100      11334       1929        549       47.8       2051        150         93         65         73        110         81      -0.02          0          0 
    6270.0       0.70      86.14       10.0         98      10841       1928        549       47.8       2085        150        100         67         76        108         87      -0.02          0          0 
    6271.0       0.67      89.77       10.7         99      10925       1926        549       47.7       2014        144        100         66         76        114         84      -0.02          0          0 
    6272.0       0.67      89.18       10.8         99      11326       1929        549       47.8       1994        145         96         67         75        114         82      -0.02          0          0 
    6273.0       0.69      86.70       11.7         99      10804       1930        549       47.8       1994        145         96         67         75        114         87      -0.02          0          0 
    6274.0       0.70      86.07       10.9         99      10924       1924        549       49.3       2112        150         97         68         82        116         88      -0.02          0          0 
    6275.0       0.61      97.74       12.3         99      10762       1924        549       48.5       2112        150         97         68         82        116         88      -0.02          0          0 
    6276.0       0.60     100.54       11.9         99      10642       1925        549       47.8       1883        131         90         62         71        107         81      -0.02          0          0 
    6277.0       0.64      93.26       11.7         99      10908       1928        549       48.4       2067        144         97         64         76        112         84      -0.02          0          0 
    6278.0       0.66      91.40       13.0         99      10771       1924        549       49.4       2094        147         98         64         76        112         84      -0.02          0          0 
    6279.0       0.68      87.76       11.6         99      10720       1927        549       50.8       2226        152        102         67         78        117         90      -0.02          0          0 
    6280.0       0.63      94.54       12.5         99      10846       1927        549       52.8       2589        185        117         74         86        124         92      -0.02          0          0 
    6281.0       0.64      93.72       12.9         99      10772       1921        549       53.9       2766        194        119         74         86        124         92      -0.02          0          0 
    6282.0       0.65      92.94       12.0         99      10740       1924        549       53.9       2766        194        119         74         86        124         92      -0.02          0          0 
    6283.0       0.65      92.12       13.3         99      10864       1924        549       44.7       1691        124         82         61         70        111         87      -0.02          0          0 
    6284.0       0.61      97.91       12.7         99      10675       1920        549       44.7       1691        124         82         61         70        111         87      -0.02          0          0 
    6285.0       0.60     100.11       12.4         99      10315       1919        549       44.7       1691        124         82         61         70        111         87      -0.02          0          0 
    6286.0       0.64      93.47       14.9         99      10843       1919        549       45.0       1518        109         79         59         72        116         89      -0.02          0          0 
    6287.0       0.66      91.30       13.2         99      10647       1919        549       45.0       1518        109         79         59         72        116         89      -0.02          0          0 
    6288.0       0.71      84.89       13.0         99      10297       1918        549       45.0       1518        109         79         59         72        116         89      -0.02          0          0 
    6289.0       0.62      94.69       12.9         99      10772       1929        549       45.0       1518        109         79         59         72        116         89      -0.02          0          0 
    6290.0       0.66      90.09       13.0         96      10280       1894        544       56.7       3166        217        132        110        127        211        160      -0.02          0          0 
    6291.0       0.53     112.24       13.3         99      10543       1849        537       44.0       1421        106         75         54         61        104         77      -0.02          0          0 
    6292.0       0.54     111.00       13.4         99      10733       1848        537       44.7       1691        124         82         58         67        106         84      -0.02          0          0 
    6293.0       0.53     113.28       13.8         99      10814       1847        537       44.7       1691        124         82         61         70        111         87      -0.02          0          0 
    6294.0       0.53     112.19       15.1         99      10565       1845        537       44.8       1633        117         81         61         70        111         87      -0.02          0          0 
    6295.0       0.54     111.06       14.0         99      10449       1848        537       44.4       1633        117         81         61         70        115         87      -0.02          0          0 
    6296.0       0.55     108.84       14.0         99      10615       1846        537       45.0       1518        109         79         59         72        116         89      -0.02          0          0 
    6297.0       0.55     109.82       15.2         99      10863       1846        537       46.0       1668        124         83         63         72        118         95      -0.02          0          0 
    6298.0       0.55     108.94       14.8         99      10941       1846        537       46.4       1668        124         83         63         71        118         95      -0.02          0          0 
    6299.0       0.51     118.47       14.2         99      10918       1849        537       47.3       1728        124         84         63         73        118         95      -0.02          0          0 
    6300.0       0.57     105.74       15.2         99      10640       1847        537       48.1       1930        137         90         62         74        117         92      -0.02          0          0 
    6301.0       0.52     115.65       14.9         99      10517       1849        537       49.9       2214        159         99         68         80        121         95      -0.02          0          0 
    6302.0       0.55     109.94       14.5        100      10813       1852        537       49.9       2214        159         99         68         80        121         95      -0.02          0          0 
    6303.0       0.54     110.94       15.3         99      10931       1853        537       50.3       2214        159         99         68         80        121         95      -0.02          0          0 
    6304.0       0.51     118.04       15.8         99      10827       1854        537       50.2       2127        150         97         66         77        121         91      -0.02          0          0 
    6305.0       0.58     103.71       16.0         99      10635       1851        537       49.7       2123        149         97         68         77        121         91      -0.02          0          0 
    6306.0       0.57     104.65       16.3         99      11030       1852        537       50.4       2123        149         93         68         74        116         91      -0.02          0          0 
    6307.0       0.52     115.67       15.0         99      10572       1852        537       52.1       2293        164        101         68         74        121         94      -0.02          0          0 
    6308.0       0.51     118.76       14.1         99      10536       1854        537       52.8       2595        175        110         73         81        128         98      -0.02          0          0 
    6309.0       0.50     118.98       15.0         99      10769       1855        537       52.6       2595        175        110         73         81        128         98      -0.02          0          0 
    6310.0       0.44     135.25       14.5         99      10644       1857        537       55.0       2652        180        113         71         83        124         93      -0.02          0          0 
    6311.0       0.52     116.34       14.8         99      10307       1858        537       55.7       3082        219        127         78         91        130        102      -0.02          0          0 
    6312.0       0.48     125.41       15.3         99      10837       1856        537       55.5       3082        219        127         78         91        130        102      -0.02          0          0 
    6313.0       0.52     116.31       14.2         99      10612       1854        537       55.9       3082        219        127         78         91        130        102      -0.02          0          0 
    6314.0       0.50     119.20       15.0         99      10381       1856        537       56.2       3097        217        125         77         87        127        100      -0.02          0          0 
    6315.0       0.54     110.51       15.3         99      10204       1858        537       56.7       3097        216        124         75         87        126         99      -0.02          0          0 
    6316.0       0.53     113.44       13.6         99      10114       1861        537       59.3       3241        228        128         78         89        127         95      -0.02          0          0 
    6317.0       0.50     120.19       14.7         99      10417       1859        537       61.2       3753        261        148         88         96        143        105      -0.02          0          0 
    6318.0       0.52     115.57       14.8         99      10656       1856        537       61.2       3775        268        148         88        100        143        107      -0.02          0          0 
    6319.0       0.51     118.60       14.4         99      10524       1860        537       60.8       3775        268        148         86        100        139        107      -0.02          0          0 
    6320.0       0.53     112.67       13.9         99      10197       1858        537       59.1       3404        235        131         79         89        130         98      -0.02          0          0 
    6321.0       0.56     108.07       16.0         99      10583       1863        537       59.3       3442        241        138         83         90        134        104      -0.02          0          0 
    6322.0       0.56     106.99       15.5         99      10388       1863        537       59.4       3442        241        138         83         92        134        107      -0.02          0          0 
    6323.0       0.59     101.99       15.2         99      10394       1860        537       58.9       3392        238        137         82         92        132        107      -0.02          0          0 
    6324.0       0.57     104.96       14.4         99      10648       1862        537       58.0       3184        227        128         79         90        130        104      -0.02          0          0 
    6325.0       0.60      99.91       14.8         99      10603       1864        537       56.7       3184        227        128         79         90        130        104      -0.02          0          0 
    6326.0       0.59     102.09       14.9         99      10745       1866        537       55.4       2815        196        117         73         83        126        102      -0.02          0          0 
    6327.0       0.62      96.01       13.9         99      10925       1868        537       54.4       2598        170        110         73         83        126        102      -0.02          0          0 
    6328.0       0.58     104.02       14.7         99      11092       1865        537       53.4       2391        168        102         65         76        120         94      -0.02          0          0 
    6329.0       0.58     103.00       15.0         99      11256       1864        537       51.9       2391        168        102         65         76        120         94      -0.02          0          0 
    6330.0       0.59     102.22       14.7         99      11068       1866        537       49.0       2108        148         89         60         74        113         92      -0.02          0          0 
    6331.0       0.55     112.27       14.8         99      11235       1872        537       48.1       1646        114         79         57         65        108         86      -0.02          0          0 
    6332.0       0.54     110.54       15.9         98      10940       1872        537       48.4       2018        142         87         61         71        111         91      -0.02          0          0 
    6333.0       0.56     107.15       15.9         99      10548       1875        537       47.1       2018        142         87         61         71        111         91      -0.01          0          0 
    6334.0       0.52     114.83       16.0         98      10827       1874        537       48.2       2029        138         86         57         66        108         87      -0.02          0          0 
    6335.0       0.52     114.88       14.9         99      10554       1873        537       53.5       2029        138         86         57         66        108         87      -0.02          0          0 
    6336.0       0.55     109.25       15.9         99      10878       1873        537       54.3       2748        193        112         76         86        138        103      -0.02          0          0 
    6337.0       0.48     124.81       15.5         99      10749       1877        537       53.6       2748        193        112         76         86        138        103      -0.02          0          0 
    6338.0       0.51     117.88       15.8         99      11116       1874        537       51.9       2381        166         98         65         74        128         96      -0.01          0          0 
    6339.0       0.51     118.54       15.9         99      10894       1871        537       49.3       2381        166         98         65         74        128         96      -0.02          0          0 
    6340.0       0.54     110.54       15.4         99      10963       1871        537       49.7       2061        142         87         59         68        114         90      -0.02          0          0 
    6341.0       0.58     104.31       15.8         98      10933       1874        537       50.7       2094        142         87         61         71        117         90      -0.02          0          0 
    6342.0       0.55     109.79       16.5         99      11244       1873        537       51.6       2094        138         86         61         71        117         87      -0.02          0          0 
    6343.0       0.55     108.46       16.4         99      11135       1873        537       52.1       2221        146         91         65         76        128         98      -0.02          0          0 
    6344.0       0.58     103.51       14.7         99      11359       1871        537       51.6       2221        146         91         65         76        128         98      -0.01          0          0 
    6345.0       0.62      97.00       16.0         99      11324       1871        537       46.6       1987        129         82         60         72        120         88      -0.01          0          0 
    6346.0       0.62      96.94       14.3         98      11032       1872        537       33.6       1183         83         57         47         54         93         72       0.00          0          0 
    6347.0       0.65      92.73       15.3         99      11178       1871        537       36.7       1457         98         65         49         57        102         78      -0.02          0          0 
    6348.0       0.62      96.83       16.3         99      11225       1870        537       38.6       1500         98         65         49         62        105         85      -0.02          0          0 
    6349.0       0.61      97.82       17.2         99      11479       1869        537       38.7       1500         97         65         49         62        105         85      -0.01          0          0 
    6350.0       0.62      97.01       15.3         99      11205       1867        537       39.2       1405         92         60         47         58        104         80      -0.01          0          0 
    6351.0       0.70      85.54       15.0         99      10871       1868        537       39.7       1379         90         59         47         57        104         77      -0.02          0          0 
    6352.0       0.80      75.39       17.0         99      10467       1863        537       41.1       1428         96         60         47         59        102         78      -0.02          0          0 
