 Bit Depth   ROP m/hr        ROP        WOB        RPM     TORQUE        SPP    FLWpmps T GAS main   C1  main   C2  main   C3  main   iC4 main   nC4 main   iC5 main   nC5 main 
        ft      ft/hr       mn/f       klbs        rpm      lb*ft        psi        gpm   Units_20        ppm        ppm        ppm        ppm        ppm        ppm        ppm 
    6024.0      72.25       0.83       16.7         90      13871       1624        534      183.9       8441        692        461        304        347        502        397 
    6025.0      80.13       0.75       16.2         89      13744       1621        534      181.6       8183        665        449        297        331        495        389 
    6026.0      69.01       0.87       16.3         90      13884       1613        534      178.4       7878        653        438        285        328        484        378 
    6027.0      46.54       1.29       17.1         90      13518       1615        534      196.3       8159        673        451        295        335        479        378 
    6028.0      56.63       1.06       17.2         90      13474       1618        534      170.8       8207        676        451        298        342        502        396 
    6029.0      72.16       0.83       16.4         89      13583       1615        535      166.7       7684        633        425        282        333        478        379 
    6030.0      72.14       0.83       17.2         90      13640       1628        535      164.1       7116        592        400        269        311        460        367 
    6031.0      80.28       0.75       17.4         89      13939       1627        535      173.9       6952        588        413        285        331        489        387 
    6032.0      79.83       0.75       17.6         89      14149       1630        535      187.3       8238        686        483        326        377        541        421 
    6033.0      53.09       1.13       18.0         90      13891       1625        535      204.7      10183        840        568        379        433        624        483 
    6034.0      63.61       0.94       17.9         90      14052       1627        535      205.3      10183        840        568        379        433        624        483 
    6035.0      91.09       0.66       15.9         89      14613       1626        535      194.6       9417        773        528        357        414        599        471 
    6036.0      71.12       0.84       17.5         90      14298       1603        529      182.7       7879        651        453        311        364        544        426 
    6037.0      75.56       0.79       17.5         90      14414       1407        495      166.2       6379        533        382        271        320        485        390 
    6038.0      80.20       0.75       17.0         90      14362       1371        485      158.5       5186        443        326        236        282        439        357 
    6039.0      74.21       0.81       17.3         90      14331       1473        511      156.1       5032        427        318        235        278        438        351 
    6040.0      80.60       0.74       17.5         89      14625       1355        481      153.7       4864        417        308        230        270        432        346 
    6041.0      68.50       0.88       16.4         89      14539       1494        510      155.3       4775        407        302        228        270        428        343 
    6042.0      62.68       0.96       18.8         89      14433       1664        541      160.0       5577        468        337        249        283        454        362 
    6043.0      68.43       0.88       17.6         90      14712       1636        537      159.2       5632        469        337        249        290        454        362 
    6044.0      78.52       0.76       16.6         90      14839       1638        537      155.3       5384        451        323        238        275        441        350 
    6045.0      87.53       0.69       16.3         89      15025       1643        537      146.9       4622        392        290        219        250        415        333 
    6046.0      66.05       0.91       16.6         90      14448       1644        537      136.6       3611        309        240        188        229        382        305 
    6047.0      69.77       0.86       16.5         89      14635       1641        537      122.7       2702        234        191        157        190        326        273 
    6048.0      66.05       0.91       17.5         89      14777       1645        537      117.7       2322        196        165        141        166        296        244 
    6049.0      77.13       0.78       16.7         90      14109       1645        537      111.3       2093        178        150        131        157        273        225 
    6050.0      79.20       0.76       16.9         89      14725       1652        537      108.9       1913        164        141        136        159        283        236 
    6051.0      86.01       0.70       17.6         90      14353       1642        537      108.3       1849        158        141        136        159        290        237 
    6052.0      62.67       0.96       18.2         89      14555       1649        537      106.9       1804        150        138        133        159        290        237 
    6053.0      59.66       1.01       18.1         90      14424       1651        537      105.5       1714        144        132        128        153        280        230 
    6054.0      84.99       0.71       15.1         90      14412       1654        537      103.7       1673        138        126        124        151        276        229 
    6055.0      86.37       0.69       16.8         89      14872       1650        537      102.0       1673        133        123        124        148        272        223 
    6056.0      83.76       0.72       16.1         90      14341       1655        537      100.3       1572        125        115        117        139        262        217 
    6057.0      57.57       1.04       17.3         90      14051       1656        537       98.5       1435        114        108        112        137        249        211 
    6058.0      52.84       1.14       18.5         89      13759       1649        537       98.5       1435        114        108        112        137        249        211 
    6059.0      60.27       1.00       18.1         89      14050       1654        537       96.5       1510        116        107        112        135        251        213 
    6060.0      69.71       0.86       17.7         90      14248       1654        537       95.5       1510        115        102        107        128        238        202 
    6061.0      85.05       0.71       16.4         90      14432       1652        537       93.9       1417        106         98        103        124        235        199 
    6062.0      74.14       0.81       18.1         89      14364       1658        537       92.4       1353        100         93        100        121        233        199 
    6063.0      80.82       0.74       17.8         89      14488       1657        537       91.2       1241         94         87         96        116        229        191 
    6064.0      61.50       0.98       18.3         89      14270       1657        537       90.6       1237         93         89         99        117        231        194 
    6065.0      55.12       1.09       18.3         89      14401       1652        537       90.5       1237         93         90         99        117        235        196 
    6066.0      46.13       1.30       17.7         90      14337       1653        537       87.5       1211         92         87         91        112        217        182 
    6067.0      53.13       1.13       17.1         90      14362       1653        537       86.8       1211         92         87         91        113        218        182 
    6068.0      38.03       1.58       17.9         89      14405       1653        537       86.2       1127         88         83         93        113        223        188 
    6069.0      42.87       1.40       18.0         89      14577       1454        500       86.0        952         80         81         93        113        226        191 
    6070.0      42.15       1.42       17.9         89      14572       1394        491       86.1        899         77         80         93        113        231        192 
    6071.0      59.40       1.01       17.2         90      14307       1403        495       84.2        800         74         76         89        110        219        181 
    6072.0      75.37       0.80       16.6         90      14417       1614        527       83.7        739         70         73         88        107        214        179 
    6073.0      51.42       1.17       17.8         89      14412       1630        532       84.6        874         79         83         93        112        221        190 
    6074.0      46.54       1.29       17.1         90      14499       1627        532       87.8       1030         89         88         98        116        233        194 
    6075.0      56.84       1.06       17.4         89      14669       1631        532       89.0       1196         99         94        101        119        233        201 
    6076.0      51.53       1.16       17.8         90      14458       1631        532       88.9       1196         99         94        101        119        233        201 
    6077.0      41.43       1.45       18.1         90      14276       1631        532       92.8       1160        100        100        107        130        256        215 
    6078.0      51.71       1.16       18.0         89      14288       1636        532       94.4       1207        105        104        112        137        272        223 
    6079.0      58.78       1.02       17.7         89      14355       1635        532       91.6       1081         93         93        100        120        242        210 
    6080.0      45.30       1.32       18.1         90      14352       1634        533       89.9        948         87         88         99        119        232        197 
    6081.0      55.72       1.08       17.5         90      14584       1639        532       89.8        948         87         88         99        119        235        205 
    6082.0      75.57       0.79       17.1         89      14276       1637        533       87.6        836         77         81         91        112        224        190 
    6083.0      76.66       0.78       17.3         90      14382       1633        532       86.9        791         74         79         90        111        223        191 
    6084.0      67.11       0.89       17.6         90      14343       1637        532       86.2        765         74         79         90        111        223        191 
    6085.0      62.36       0.96       17.3         90      13879       1637        532       86.8        801         70         79         90        111        224        185 
    6086.0      61.41       0.98       17.8         90      14008       1636        532       86.7        891         75         80         90        111        224        189 
    6087.0      56.10       1.07       17.9         89      14040       1631        532       88.0       1058         85         85         91        113        216        182 
    6088.0      75.52       0.79       17.2         89      14101       1641        532       89.8       1158         89         89        101        123        244        210 
    6089.0      65.88       0.91       17.1         90      13920       1632        532       89.8       1158         89         89        101        123        244        210 
    6090.0      59.14       1.01       17.7         89      14042       1640        532       97.8       1008         75         77         88        107        205        172 
    6091.0      76.34       0.79       16.5         89      14456       1639        532       80.2       1060         78         79         91        111        227        189 
    6092.0      71.82       0.84       17.4         90      14208       1641        532       81.3       1060         78         79         91        111        227        189 
    6093.0      68.29       0.88       17.1         89      14014       1637        532       85.4       1151         84         80         93        115        232        197 
    6094.0      74.80       0.80       17.2         90      14105       1641        532       63.7       1013         71         70         81         97        201        167 
    6095.0      75.20       0.80       17.2         89      13869       1634        532       59.5       1013         71         70         81         97        201        167 
    6096.0      68.65       0.87       17.1         90      13777       1631        532       59.5       1013         71         70         81         97        201        167 
    6097.0      71.64       0.84       17.4         90      13910       1634        532       63.7       1013         71         70         81         97        201        167 
    6098.0      83.15       0.72       16.2         89      13985       1634        532       67.4        888         61         59         72         87        177        145 
    6099.0      57.83       1.04       16.8         90      13847       1625        532       78.4       1036         74         64         80         99        217        182 
    6100.0      83.81       0.72       15.6         90      14821       1614        531       87.9        962         58         49         70         93        227        207 
    6100.0      83.81       0.72       15.6         90      14821       1614        531       86.3       1014         59         43         54         74        174        155 
    6101.0      85.90       0.70       15.0         89      14569       1610        531       86.3       1014         59         43         54         74        174        155 
    6102.0      87.35       0.69       16.3         90      14632       1610        530       84.4       1057         59         43         54         70        174        155 
    6103.0      83.91       0.72       16.0         89      14376       1611        530       76.0        744         46         40         58         74        184        154 
    6104.0      83.45       0.72       17.5         89      14545       1608        530       92.0       1288         86         91        134        170        367        291 
    6105.0      86.02       0.70       17.5         90      14325       1604        530       98.5       1288         86         91        134        170        367        291 
    6106.0      83.76       0.72       15.5         89      14369       1607        530       97.9       1257         83         83        118        151        352        295 
    6107.0      87.68       0.68       17.8         90      14316       1610        530       93.0        962         58         49         70         93        227        207 
    6108.0      83.82       0.72       16.4         90      14200       1614        530       87.9        962         58         49         70         93        227        207 
    6109.0      85.84       0.70       15.6         90      14343       1608        530       86.3       1014         59         43         54         74        174        155 
    6110.0      83.56       0.72       16.9         89      14284       1609        531       84.4       1057         59         43         54         70        174        155 
    6111.0      87.68       0.68       16.7         89      14521       1616        530       82.3       1041         57         40         50         66        162        145 
    6112.0      86.10       0.70       17.4         89      14553       1613        531       79.4       1041         57         40         50         66        162        145 
    6113.0      85.88       0.70       16.7         90      14522       1608        530       77.5       1005         56         38         44         59        143        125 
    6114.0      85.86       0.70       19.9         89      14393       1603        530       76.1       1026         56         38         42         56        139        122 
    6115.0      85.72       0.70       17.9         89      14459       1611        530       74.6       1026         57         38         41         56        139        120 
    6116.0      83.65       0.72       17.5         90      14551       1611        530       74.3       1037         59         38         43         52        131        120 
    6117.0      83.84       0.72       16.6         90      14444       1609        530       76.8       1170         67         46         48         61        146        122 
    6118.0      83.65       0.72       18.0         90      14605       1611        530       79.3       1353         80         52         55         71        176        148 
    6119.0      83.82       0.72       19.0         90      14366       1610        530       80.7       1353         80         52         55         71        177        158 
    6120.0      89.50       0.67       18.2         90      14675       1612        530       82.5       1318         78         50         54         71        177        158 
    6121.0      83.92       0.72       16.8         90      14438       1612        530       83.6       1341         78         52         54         73        185        161 
    6122.0      81.69       0.73       20.5         89      14468       1609        530       84.4       1341         78         52         54         73        185        161 
    6123.0      84.25       0.71       19.5         89      14360       1613        530       84.2       1292         76         51         54         72        181        158 
    6124.0      85.82       0.70       17.4         90      14509       1611        530       84.2       1278         75         47         51         66        171        151 
    6125.0      81.74       0.73       17.0         89      14322       1614        530       85.1       1366         78         50         53         64        172        153 
    6126.0      85.93       0.70       18.4         90      14458       1614        530       84.9       1366         78         50         53         65        172        153 
    6127.0      83.48       0.72       17.7         89      14581       1612        530       85.2       1374         81         50         51         65        167        151 
    6128.0      89.29       0.67       17.2         90      14247       1615        530       85.4       1421         84         52         51         66        165        149 
    6129.0      86.74       0.69       18.1         89      14336       1617        530       86.0       1476         86         53         52         68        168        148 
    6130.0      84.57       0.71       18.0         90      14402       1612        530       86.2       1476         86         53         52         68        169        151 
    6131.0      87.58       0.69       18.7         90      14211       1618        530       96.4       1427         81         51         52         66        169        151 
    6132.0      88.06       0.68       18.0         90      14240       1618        530       80.9       1355         78         50         50         65        167        145 
    6133.0      86.72       0.69       18.4         89      14429       1617        530       79.7       1355         79         50         50         63        167        145 
    6134.0      88.89       0.68       18.8         89      14483       1622        530       81.0       1347         79         48         46         62        157        144 
    6135.0      75.67       0.79       21.6         89      14247       1618        530       82.5       1380         80         50         50         62        161        146 
    6136.0      77.04       0.78       21.0         90      14395       1620        531       82.7       1380         80         50         50         62        161        146 
    6137.0      75.31       0.80       20.7         90      14522       1623        531       83.1       1359         82         50         50         60        160        141 
    6138.0      84.63       0.71       19.4         90      14433       1625        531       83.1       1359         82         50         50         62        160        141 
    6139.0      89.34       0.67       17.8         89      14491       1626        531       82.2       1261         73         46         46         62        155        137 
    6140.0      88.04       0.68       17.2         89      14448       1627        531       82.0       1132         67         42         43         54        151        133 
    6141.0      85.92       0.70       18.1         89      14561       1628        531       82.7       1147         67         41         47         57        150        137 
    6142.0      88.83       0.68       15.4         90      14622       1606        525       82.7       1154         67         43         44         57        152        133 
    6143.0      85.95       0.70       18.7         90      14224       1402        490       82.3       1155         69         43         44         57        152        133 
    6144.0      84.05       0.71       19.8         89      14656       1448        491       82.9       1200         71         43         45         57        152        133 
    6145.0      84.35       0.71       20.6         90      14469       1453        501       82.8       1200         71         43         45         56        152        133 
    6146.0      84.05       0.71       21.2         90      14332       1509        513       82.7       1168         69         41         42         57        150        133 
    6147.0      85.31       0.70       17.0         89      14281       1424        490       82.8       1156         68         41         42         57        150        133 
    6148.0      87.11       0.69       18.2         90      14153       1645        535       83.1       1156         67         40         42         55        150        134 
    6149.0      83.27       0.72       19.2         89      14172       1632        532       83.0       1150         65         39         42         55        148        134 
    6150.0      90.44       0.66       19.9         90      14527       1631        532       83.0       1165         64         38         39         52        144        132 
    6151.0      89.78       0.67       19.9         90      14478       1630        532       82.4       1165         62         38         38         51        144        131 
    6152.0      86.72       0.69       18.8         90      14309       1631        532       82.1       1100         59         37         38         52        146        130 
    6153.0      86.37       0.69       19.3         90      14545       1633        532       82.7       1100         58         35         38         52        146        130 
    6154.0      85.97       0.70       19.9         90      14578       1632        532       82.9       1154         62         35         41         54        148        133 
    6155.0      82.44       0.73       21.7         90      14417       1633        532       82.6       1163         62         37         41         54        149        133 
    6156.0      77.12       0.78       20.9         90      14393       1630        532       82.4       1163         62         37         39         53        149        135 
    6157.0      87.60       0.68       19.6         89      14425       1633        532       82.0       1102         58         35         37         50        144        126 
    6158.0      77.09       0.78       20.2         90      14461       1637        532       81.8       1107         58         35         38         51        145        129 
    6159.0      87.93       0.68       19.9         90      14402       1632        532       82.0       1109         58         33         38         51        145        132 
    6160.0      93.04       0.64       19.6         90      14331       1632        532       81.6       1109         58         33         37         50        148        134 
    6161.0      88.98       0.67       20.7         89      14502       1631        532       80.7       1107         58         32         36         49        148        134 
    6162.0      89.91       0.67       20.6         89      14543       1635        532       79.8        967         50         28         33         43        132        122 
    6163.0      87.91       0.68       21.0         89      14458       1633        533       77.5        945         48         27         32         42        127        122 
    6164.0      86.87       0.69       17.7         90      14341       1636        533       74.7        746         40         22         25         33        109        104 
    6165.0      89.44       0.67       18.7         90      14041       1633        533       72.7        702         38         21         24         32         99         88 
    6166.0      85.22       0.70       18.6         89      14255       1632        533       71.1        728         40         23         25         31         93         87 
    6167.0      87.81       0.68       20.1         89      14498       1636        533       71.1        881         48         28         26         36        103         90 
    6168.0      85.74       0.70       20.2         89      14430       1636        533       75.0       1259         68         39         37         49        138        122 
    6169.0      90.60       0.66       19.9         90      14436       1631        533       77.2       1330         71         41         40         52        148        133 
    6170.0      85.86       0.70       19.0         90      14016       1632        533       79.1       1367         74         41         41         53        150        138 
    6171.0      88.96       0.67       20.3         90      13986       1637        533       81.0       1367         74         41         41         53        150        138 
    6172.0      84.28       0.71       19.2         90      14334       1636        533       81.6       1364         72         39         40         52        150        134 
    6173.0      86.26       0.70       20.8         89      14323       1635        533       81.1       1364         72         39         40         52        150        134 
    6174.0      87.93       0.68       17.7         90      14554       1632        533       80.2       1313         70         37         37         51        149        133 
    6175.0      90.06       0.67       18.9         90      14538       1640        533       80.1       1171         61         34         34         45        138        130 
    6176.0      83.93       0.71       19.8         89      14550       1643        533       81.2       1237         63         34         33         45        136        124 
    6177.0      88.47       0.68       20.3         89      14230       1637        533       94.3       1341         67         36         35         47        140        131 
    6178.0      87.74       0.68       20.1         90      14358       1637        533       93.3       1442         71         37         37         47        140        131 
    6179.0      86.79       0.69       19.6         90      14278       1638        533       52.4        826         42         23         22         31         90         81 
    6180.0      88.98       0.67       18.1         90      14341       1642        533       56.2        955         48         28         24         32        104         94 
    6181.0      87.41       0.69       19.5         89      14120       1639        533       59.8        998         51         28         29         34        111         97 
    6182.0      84.72       0.71       19.6         89      14326       1635        533       52.4        826         42         23         22         31         90         81 
    6183.0      80.68       0.74       20.8         90      14337       1637        533       56.2        955         48         28         24         32        104         94 
    6184.0      88.84       0.68       19.4         89      14361       1640        533       59.8        998         51         28         29         34        111         97 
    6185.0      85.96       0.70       18.8         89      14459       1638        533       63.6       1067         55         28         29         38        115        108 
    6186.0      83.70       0.72       21.2         89      14226       1636        533       65.4       1140         56         32         30         41        128        115 
    6187.0      80.84       0.74       20.8         90      14581       1636        533       67.3       1163         59         33         31         41        128        116 
    6188.0      89.38       0.67       20.6         89      14547       1637        533       68.5       1186         61         33         31         40        125        116 
    6189.0      84.65       0.71       20.4         90      14513       1638        533       69.6       1186         61         32         30         40        125        116 
    6190.0      81.78       0.73       20.5         90      14455       1636        533       70.5       1169         58         31         30         40        125        112 
    6191.0      88.62       0.68       20.2         89      14428       1633        533       71.7       1220         61         34         30         41        125        117 
    6192.0      84.13       0.71       20.6         89      14225       1638        533       72.5       1220         61         34         30         41        128        117 
    6193.0      83.77       0.72       18.3         90      14334       1649        534       88.2       1213         62         35         31         41        140        133 
    6194.0      89.74       0.67       17.7         90      14206       1648        534       67.3       1163         59         33         31         41        128        116 
    6195.0      83.77       0.72       18.3         90      14334       1649        534       68.5       1186         61         33         31         40        125        116 
    6196.0      85.88       0.70       17.9         89      14489       1648        534       69.6       1186         61         32         30         40        125        116 
    6197.0      85.77       0.70       19.2         90      14465       1645        534       70.5       1169         58         31         30         40        125        112 
    6198.0      85.82       0.70       16.4         89      14589       1643        534       71.7       1220         61         34         30         41        125        117 
    6199.0      85.14       0.70       16.4         89      14596       1647        534       79.9        594         32         19         24         32        121        113 
    6200.0      86.44       0.69       16.0         89      14379       1648        534       81.5        731         39         23         25         35        118        110 
    6201.0      81.44       0.74       17.3         90      14363       1645        534       85.1       1048         58         37         35         46        134        121 
    6202.0      86.29       0.70       17.3         90      14301       1641        534       85.3       1074         66         48         48         66        174        159 
    6203.0      83.56       0.72       18.4         90      14395       1644        534       85.8       1074         66         48         48         66        174        159 
    6204.0      85.82       0.70       19.1         89      14433       1649        534       84.8       1090         61         42         41         55        158        144 
    6205.0      85.45       0.70       18.4         89      14327       1649        534       83.7       1117         61         36         34         45        138        127 
    6206.0      88.34       0.68       15.5         90      14152       1647        534       83.3       1145         60         34         31         40        126        116 
    6207.0      85.19       0.70       20.3         90      14406       1650        534       82.3       1145         60         34         29         39        114        116 
    6208.0      85.79       0.70       18.8         90      14557       1648        534       81.2       1131         61         33         26         37        111        104 
    6209.0      84.31       0.71       16.7         89      14271       1648        534       80.9       1171         61         33         29         35        110        104 
    6210.0      85.34       0.70       16.8         89      14476       1648        534       80.4       1171         60         33         29         35        111        103 
    6211.0      83.76       0.72       19.9         89      14523       1646        534       77.2       1126         58         33         23         33        111        102 
    6212.0      83.81       0.72       18.2         90      14639       1654        534       74.6        778         41         22         19         23         83         80 
    6213.0      87.91       0.68       17.4         90      14581       1651        534       72.9        776         43         22         19         22         80         76 
    6214.0      81.91       0.73       20.3         90      14536       1651        534       71.5        776         43         22         15         22         74         73 
    6215.0      83.78       0.72       20.0         90      14428       1650        534       69.9        746         42         20         14         21         72         69 
    6216.0      79.93       0.75       20.2         89      14403       1651        534       71.7        995         51         28         22         25         83         76 
    6217.0      83.88       0.72       18.7         90      14592       1655        534       72.6       1193         62         33         24         32         96         88 
    6218.0      83.20       0.72       18.8         89      14869       1650        534       73.3       1196         63         33         25         33         99         97 
    6219.0      71.98       0.83       20.0         90      14544       1654        534       73.8       1199         63         32         25         33        100         97 
    6220.0      78.13       0.77       20.6         89      14550       1653        534       75.0       1229         64         32         25         34        100         96 
    6221.0      70.42       0.85       20.4         90      14688       1656        534       75.1       1229         64         34         26         34        100         95 
    6222.0      83.61       0.72       20.6         90      14754       1654        534       75.2       1227         63         34         26         33        100         96 
    6223.0      83.36       0.72       20.6         90      14969       1656        534       75.0       1198         63         32         26         33        100         96 
    6224.0      73.40       0.82       22.5         90      14514       1656        534       75.2       1236         63         34         24         34        100         95 
    6225.0      82.71       0.73       20.4         90      14730       1656        534       75.6       1236         63         34         24         34        100        100 
    6226.0      89.73       0.67       20.9         90      14905       1660        534       75.5       1219         62         33         24         34        100        100 
    6227.0      85.00       0.71       20.8         90      14466       1660        534       75.2       1219         64         34         26         34        100        100 
    6228.0      84.01       0.71       20.8         90      14488       1655        534       75.1       1195         64         34         26         31         98         95 
    6229.0      74.01       0.81       21.6         90      14567       1663        534       75.3       1201         64         34         25         32         97         91 
    6230.0      86.33       0.70       21.9         90      14638       1660        534       75.1       1267         69         35         24         33        102         91 
    6231.0      80.60       0.74       20.9         90      14630       1658        534       74.8       1267         69         35         24         33        102         92 
    6232.0      82.44       0.73       21.0         90      14468       1657        534       74.2       1266         67         35         25         32         95         92 
    6233.0      83.76       0.72       20.7         90      14619       1661        534       73.5       1257         67         35         25         30         94         89 
    6234.0      87.11       0.69       19.0         89      14809       1659        535       73.3       1183         65         33         22         30         90         84 
    6235.0      86.01       0.70       19.5         89      14405       1661        534       73.7       1183         65         33         22         30         90         84 
    6236.0      88.06       0.68       20.5         90      14326       1661        534       73.7       1222         66         36         23         30         94         90 
    6237.0      77.16       0.78       22.5         90      14501       1664        534       73.7       1222         66         36         24         30         94         90 
    6238.0      88.85       0.68       20.1         90      14633       1663        534       73.5       1224         65         34         24         31         93         91 
    6239.0      87.66       0.68       20.0         90      14624       1662        534       73.6       1229         66         34         25         31         93         91 
    6240.0      87.11       0.69       20.4         89      14683       1661        534       73.5       1229         66         36         25         31         93         87 
    6241.0      85.97       0.70       21.1         90      14595       1658        534       73.3       1204         65         36         24         31         95         87 
    6242.0      88.06       0.68       20.1         89      14575       1530        505       73.3       1225         65         36         24         31         95         91 
    6243.0      86.71       0.69       20.5         89      14834       1504        509       73.4       1239         66         36         23         31         93         91 
    6244.0      78.85       0.76       21.6         90      14531       1419        493       73.2       1239         66         35         23         29         92         87 
    6245.0      89.31       0.67       21.5         90      14500       1514        507       73.0       1232         65         34         24         30         92         85 
    6246.0      82.98       0.72       21.2         90      14594       1398        481       73.2       1245         65         35         24         30         94         90 
    6247.0      86.01       0.70       18.5         90      14616       1454        497       73.3       1245         64         35         20         29         94         90 
    6248.0      75.56       0.79       23.0         90      14668       1662        535       73.7       1312         67         36         23         33         93         88 
    6249.0      69.72       0.86       21.8         90      14786       1666        535       74.6       1369         72         38         23         33         93         90 
    6250.0      75.56       0.79       22.7         90      14689       1660        534       74.7       1369         72         38         23         32         93         96 
    6251.0      80.21       0.75       21.1         90      14625       1657        534       74.4       1346         72         38         22         33         94         96 
    6252.0      89.74       0.67       20.1         89      14627       1657        534       74.2       1278         67         37         24         33         97         90 
    6253.0      82.70       0.73       21.8         90      14847       1661        534       73.7       1253         67         34         24         31         97         92 
    6254.0      87.29       0.69       21.2         90      14692       1658        534       73.2       1180         65         33         23         29         91         92 
    6255.0      85.77       0.70       20.4         90      14762       1660        534       73.1       1136         61         33         22         29         90         87 
    6256.0      89.05       0.67       20.3         90      14644       1655        534       72.9       1123         59         33         22         28         88         87 
    6257.0      85.87       0.70       22.1         90      14727       1658        534       72.9       1118         61         32         19         29         86         89 
    6258.0      88.01       0.68       18.4         90      14597       1654        534       72.0       1089         60         30         19         28         89         87 
    6259.0      91.27       0.66       18.5         89      14555       1657        534       70.1       1089         60         30         19         28         89         87 
    6260.0      86.28       0.70       17.4         89      14823       1657        534       68.7        874         47         24         15         22         73         76 
    6261.0      85.92       0.70       20.3         90      14742       1656        534       67.0        756         41         21         14         20         66         66 
    6262.0      87.92       0.68       20.7         90      14733       1656        534       66.1        757         41         21         13         19         62         64 
    6263.0      85.80       0.70       18.8         90      14627       1661        534       68.6       1091         59         30         20         27         75         70 
    6264.0      82.48       0.73       21.4         90      14645       1651        534       70.2       1257         67         34         23         28         91         86 
    6265.0      88.93       0.67       19.0         89      14526       1653        534       71.0       1300         69         36         23         32         91         87 
    6266.0      87.42       0.69       18.0         90      14232       1654        534       72.5       1433         74         38         23         33         97         89 
    6267.0      89.42       0.67       17.4         89      14283       1663        534       73.8       1490         78         39         25         33         97         92 
    6268.0      85.33       0.70       19.1         89      14438       1657        534       73.0       1490         78         39         25         33         95         92 
    6269.0      89.09       0.67       20.1         89      14492       1653        534       71.7       1261         67         34         23         31         93         84 
    6270.0      87.35       0.69       18.3         90      14427       1654        534       80.8       1242         64         35         20         29         83         79 
    6270.0      87.35       0.69       18.3         90      14427       1654        534       70.7       1430         75         38         25         32         95         89 
    6272.0      82.85       0.72       20.3         90      14676       1661        535       69.2       1430         75         38         25         32         95         92 
    6273.0      82.44       0.73       21.8         90      14603       1656        535       51.2       1053         57         29         18         25         67         63 
    6274.0      88.56       0.68       18.9         89      14757       1655        535       54.1       1111         58         30         17         24         74         63 
    6275.0      89.43       0.67       19.3         90      14966       1663        535       56.3       1168         65         34         21         25         79         75 
