  MeasDpth Clmn3 Lt N  %Cutt  #1   Code  #1  %Cutt  #2   Code  #2  %Cutt  #3   Code  #3  %Cutt  #4   Code  #4  %Cutt  #5   Code  #5 Tn ClmCo 1 Tn ClmCo 2 Tn ClmCo 3 
        ft        Nb.          %       Code          %       Code          %       Code          %       Code          %       Code       Code       Code       Code 
    391.99        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    392.82          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    393.47          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    394.62        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    395.93        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    396.19          0          0          0          0          0          0          0          0          0          0          0          0          0          5 
    397.24        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    398.56        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    400.00        405          0          0          0          0          0          0          0          0     100.00        405          0          0          0 
    401.18        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    402.49        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    403.81        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    405.12        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    406.99        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    407.74        326          0          0          0          0          0          0          0          0          0          0          0          0          0 
    408.30        326          0          0          0          0          0          0          0          0          0          0          0          0          0 
    409.06        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    410.37        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    411.68        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
